Observation_Id,Main_Incoming_Water,Condensate_return_Percent,CO2_plant_litres_per_kg_collected,CO2_plant_Foam_Trap_Fresh_water_Usage,Total_Hot_Water_Production,Hot_Water_temperature,W85_make_up_water,Brewhouse_CIP_Water_usage,Cellars_CIP_Water,D_water_ratio,Non_Dilution_Dwater_per_Packed,Filtration_CIP_Water_Usage,Line_1_Bottle_Washer,Line_1_Filler,Line_1_Vacuum_Pump,WCA_Pack_Foamers_Line_1_Water,WCA_Chain_Lube_Line_1,WCA_Crate_Washer_Line_1_Water,Line_2_Filler,Line_2_Rinser,Line_2_Vacuum_Pump,WCA_Pack_Foamers_Line_2_Water,WCA_Chain_Lube_Line_2,Line_3_Filler,Line_3_Rinser,WCA_Bottle_Washer_Line_4_Water,WOA_Filler_Line_4_water,WCA_Vacuum_Pump_Line_4_Water,WCA_Bottle_Washer_Line_5_Water,WOA_Filler_Line_5,WCA_Vacuum_Pump_Line_5_Water,WCA_PWR_Make_Up_Water,WCA_Pasteurizer_Total_Water,Packaging_CIP_Water
OBS300473,3.877385576,82.69939793,0,0.110513601,0.810571835,84.62982754,0.010301732,0.00863005,0.047677865,-0.033278775,0.020241092,0.103816395,350.1904037,0,0,0,0.056359482,0,0,0,0,0,0,0,0,805.4942021,0.19326339,0,328.5531604,0,0,0.066262397,0.071439147,0.031837011
OBS300474,4.452477691,78.6473698,0,0.125698412,0.813147377,83.22860043,0.019500725,0.066914308,0.612807468,-0.028073798,0.017528108,0.167685983,357.1764706,0,0,0,0.064052288,0,0,0,0,0,0,0,0.003431963,653.4031414,0.094240838,0,319.5775261,0,0,0.061996525,0.061996525,0.030575559
OBS300475,2.919102259,82.30547363,0,0.097087917,0.741880283,84.12309178,0.00519593,0.007210703,1.084361694,-0.006264617,0.02446417,0.075283586,345.2914798,0,0,0,0.046337818,0,0,0,0,0,0,0,0,735.0176263,0.192714454,0,307.5073191,0,0,0.033196219,0.074330663,0.022010536
OBS300476,3.219718567,79.92041407,0,0.091642949,0.620064636,82.9193755,0,0.024118481,1.241919631,-0.005999125,0.013533866,0.086000266,460.2314251,0,0,0,0.074299635,0,0,0,0,0,0,0,0,780.2132701,0.168246445,0,303.5989717,0,0,0.148754154,0.149148728,0.025351338
OBS300477,19.52160494,74.43349422,0.039711194,0.066185323,1.087521845,82.9192237,0,0.02304004,0.713477366,0.473634381,0.12808642,0.257156561,367.1729088,0,0,0,0.049958136,0,0,0,0,0,0,0,0,831.404321,0.156893004,0,286.0594294,0,0,2.317386831,2.317386831,0.095164609
OBS300478,69.07103825,78.28838897,2.660808095,0.071913732,1.152273112,82.5058048,0,0.467905264,4.812021858,0.44374668,0.38579235,0.421992015,473.1791447,0,0,0,0.097840458,0,0,0,0,0,0,0,0,2434.42623,0.961748634,0,1505.169615,0,0,2.229508197,2.699453552,0.519125683
OBS300479,26.36270141,81.9785147,2.988570953,0.125269441,0.898317551,81.59943212,0,0.118544186,-15.04525197,0.512659068,0.172094618,0.2578558,493.0613253,0,0,0,0.053426249,0,0,0,0,0,0,0,0,660.781625,0.28111073,0,333.5898696,0,0,0.397668838,0.397668838,0.224545766
OBS300480,40.02140182,78.35003967,25.54953526,1.762036915,0.874068103,82.94928637,0,0.785970633,3.083467095,0.528202943,0.119850187,0.210428751,512.1187948,0,0,0,0.076867031,0,0,0,0,0,0,0,0,1332.263242,0.283574104,0,263.4846026,0,0,3.905831996,3.905831996,0.266185126
OBS300481,21.55477032,72.49261336,25.51984877,1.323251418,0.784042868,83.29443815,0,0.143721983,1.819787986,0.596230396,0.051531213,0.938886729,354.2320446,0,0,0,0.045851953,0,0,0,0,0,0,0,0,1082.155477,0.200235571,0,1380.163972,0.01075799,0,3.589517079,3.598351001,0.097173145
OBS300482,34.85431556,73.50944868,5.004835961,0.276340636,0.594086746,83.14570904,0,1.350200205,2.453545904,0.474716481,0.075316108,0.386115798,335.8475386,0.046047583,0,0.035814786,0.060629317,0.023023791,0.323020928,0,0,0,0,0,0,1735.84387,0.093457944,0,1423.275673,0.07530593,0,2.974161627,3.831775701,0.156679494
OBS300483,41.87627464,78.37607824,4.083776431,0.165239509,1.456991276,82.68542425,1.723317471,0.715528978,3.282121006,0.504628257,0.179469748,0.306356623,500.3132251,0.063636364,0,0.127272727,0.197272727,0.045454545,0.360018948,0,0,0,0,0,0,1830.387492,0.639021074,0,7400.509043,0.062404871,0,0.061182869,1.142080218,0.452073419
OBS300484,19.71646101,82.4465611,4.855693086,0.171377403,1.232582349,81.39277093,0.883696508,0.030472778,1.438697821,0.50830496,0.120766605,0.198321365,539.7709472,0,0,0,0.107461476,0,0,0,0,0,0,0,0,767.9180887,0.252034655,0,371.6795741,0,0,0.391178787,0.695720662,0.215935941
OBS300485,22.43043725,82.50296533,4.940348817,0.169383388,0.763832976,82.48327766,0.173480977,0.049010171,1.666382737,0.440303414,0.088586031,0.204221789,376.6710222,0,0,0,0.070461453,0,0,0,0,0,0,0,0,758.0919932,0.221465077,0,313.826764,0,0,1.135718342,1.206700738,0.172487223
OBS300486,14.15354331,85.05742651,5.183434336,0.177717749,0.922543212,83.03415783,0.113582677,0.036210743,1.537598425,0.390677074,0.068700787,0.19040481,373.7089051,0,0,0,0.065805508,0,0,0,0,0,0,0,0,558.0708661,0.149606299,0,243.1485567,0,0,0.12992126,0.190944882,0.126968504
OBS300487,16.51763537,78.79603409,4.600168673,0.181927575,0.822168163,82.41768931,0,0.353777431,1.423994039,0.555689799,0.081967213,0.797245389,639.7193557,0,0,0,0.072667007,0,0,0,0,0,0,0,0,475.0372578,0.183805266,0,202.9674189,0.015243902,0,0.059612519,0.283159463,0.133507203
OBS300488,16.61218425,75.37425517,3.468017652,0.134867353,1.494885103,82.72833977,1.119465082,0.071104003,1.91589896,0.557556936,0.034175334,0.428560428,382.9926452,0,0,0,0.081158589,0,0,0,0,0,0,0,0.952380952,528.2317979,0.184249629,0,7526.01222,0.002024619,0.014577259,0.213967311,0.751857355,0.190936107
OBS300489,21.77688711,77.85918566,2.025905894,0.105830905,0.966629918,82.25144321,0.517368069,0.728192623,1.656312625,0.48024093,0.114228457,0.221728235,585.2320077,0,0,0,0,0,0,0,0,0,0,0,0,781.5631263,0.233800935,0,345.1194763,0,0,0,0.327321309,0.003340013
OBS300490,13.90352655,79.72073346,1.98915044,0.135184981,0.637652506,78.06634441,0.560802594,0.037238183,0.933319822,0.494234931,0.089987839,0.290715394,354.5667093,0,0,0,0,0,0,0,0,0,0,0,0,434.7385488,0.152006486,0,6313.789595,0,0,0.125658695,0.188488042,0.002026753
OBS300491,19.31440266,82.76254892,2.637458111,0.181002027,0.839017945,80.82566767,0.244052187,0.024065282,1.418777181,0.538904613,0.113584037,0.233160379,376.8756665,0,0,0,0,0,0,0,0,0,0,0,0,1162.701458,0.23791251,0,195.6642602,0,0,0,0,0.005116398
OBS300492,17.40881629,81.07995654,2.42398719,0.171393034,1.22358639,82.85589269,0.163795032,0.019047836,1.078093533,0.544319588,0.12016111,0.15458086,591.782702,0,0,0,0,0,0,0,0,0,0,0,0,537.0328933,0.187961513,0,511.7448441,0,0,0,0,0.002237637
OBS300493,15.88921283,79.21387972,2.613395632,0.211183485,1.380954929,76.21283266,0.708697765,0.02153915,1.441933916,0.580730927,0.082361516,0.258383543,378.8840695,0,0,0,0,0,0,0,0,0,0,0,0,748.9067055,0.191933916,0,272.1747779,0,0,0,0,0
OBS300494,14.71774194,75.13076686,2.565718231,0.176078702,1.540785653,80.02501117,1.044606855,0.212853166,1.837701613,0.578358438,0.049899194,0.351054809,358.5252876,0,0,0,0,0,0,0,0,0,0,0,0.193050193,820.3125,0.209173387,0,1383.702636,0.015243902,0,0.02016129,0.02016129,0.005040323
OBS300495,61.07445806,76.70988648,2.766930154,0.150923463,1.22945872,75.51252625,0.817153629,0.052852499,3.775683318,0.511086454,0.344957587,0.413001306,392.4222566,0,0,0,0,0,0,0,0,0,0,0,0,1795.475966,0.68803016,0,1414.03399,0,0,0.622054665,0.622054665,0
OBS300496,37.85603314,79.94516857,11.5257332,1.825858724,0.854901168,70.39086501,1.160538581,2.632494544,3.060072501,0.466319197,0.125841533,0.315982765,475.6680406,0,0,0,0,0,0,0,0,0,0,0,0,1907.042983,0.466079751,0,376.1639747,0,0,0.082858622,0.082858622,0
OBS300497,30.37088873,84.898379,4.526653502,0,0.881309476,81.0984912,0.878936319,0.084856255,2.070328901,0.531436331,0.095521344,0.168113286,545.5515248,0,0,0,0,0,0,0,0,0,0,0,0,474.9825052,0.297410777,0,343.5070727,0,0,0.202939118,2.158852344,0.013995801
OBS300498,14.92673084,86.60516364,1.452718889,0,0.756776252,82.16924503,0.031011214,0.006816608,0.866246568,0.564697468,0.098408918,0.221457536,499.5170452,0,0,0,0,0,0,0,0,0,0,0,0,333.3705468,0.173662796,0,312.2013948,0,0,0.30184248,0.43829182,0
OBS300499,20.38236201,87.02020465,1.421298985,0,1.176167893,82.98798639,0.568609312,0.038739003,1.910884983,0.520139207,0.180696886,0.222344134,493.0917654,0,0,0,0,0,0,0,0,0,0,0,0,515.7261795,0.265186556,0,316.6774941,0,0,0.548874499,0.548874499,0.003083565
OBS300500,18.32760596,81.50944148,1.442989297,0,0.976836157,80.83031373,0.502481863,0.713294799,2.247040855,0.448421279,0.115311187,0.972162442,616.6012764,0.019835894,0,0.050031879,0.018144363,0.064434119,0,0,0,0,0,0,0.952380952,575.6013746,0.358915617,0,1442.41057,0,0,0,0,0.007636502
OBS300501,31.43371326,87.50548297,3.429892503,0,3.465153436,80.76427706,2.820035993,0.259387779,1.974805039,0.469079024,0.398320336,0.390109494,382.493298,0,0,0,0,0,0,0,0,0,0,0,0,773.845231,0.443911218,0,289.9911543,0,0,0,1.289742052,0.0059988
OBS300502,17.14531878,84.88879667,2.268918884,0,9.721551958,35.71707776,1.540493969,0.935521255,1.204480184,0.523465925,0.161975876,0.255029375,467.7457687,0,0,0,0,0,0,0,0,0,0,0,0,482.4813326,0.169442849,0,7325.632275,0,0,0.336013785,0.623205055,0.005743825
OBS300503,20.95960233,88.46662498,1.668848168,0,1.421002203,49.15939268,0.871168498,0.030358766,1.183601073,0.633984756,0.150191803,0.203870779,493.0917654,0,0,0,0,0,0,0,0,0,0,0,0,504.3754571,0.179333496,0,343.5682278,0,0,0.501573371,0.501573371,0.002802086
OBS300504,39.2972973,89.70637783,5.119227439,0,1.332951621,79.7650307,1.356216216,0.039935674,3.054054054,0.507504359,0.183783784,0.244776629,393.3960134,0,0,0,0,0,0,0,0,0,0,0,0,429.7297297,0.189189189,0,192.4858725,0,0,1.421621622,1.421621622,0
OBS300505,24.507912,87.69892334,2.364679759,0,0.875460969,83.02359461,0.16325743,0.362758819,0.336549595,0.55434611,0.183326901,0.437338434,364.4222122,0.006578226,0,0.005116398,0.014670849,0.003289113,0,0,0,0,0,0,0,1143.380934,0.243149363,0,1397.444292,0,0,2.172906214,2.180625241,0.003859514
OBS300506,23.72881356,85.5078847,2.252308616,0.107252791,0.891133278,83.42118915,1.832049307,1.083442051,3.036209553,0.459956649,0.152157165,0.393109063,364.2089696,0,0,0,0.031431221,0,0,0,0,0,0,0,0,704.9306626,0.400616333,0,1382.807602,0,0,1.013097072,1.016949153,0
OBS300507,69.77099237,84.39072092,2.539723192,0.064026635,1.077876599,82.25194939,0.258015267,0.922660823,8.648854962,0.626441547,0.250381679,1.037607101,416.9758144,0,0,0,0.018144363,0,0,0,0,0,0,0,1.145431145,480.9160305,0.610687023,0,1506.875491,0,0,2.13740458,2.13740458,0
OBS300508,27.1734183,84.50138938,3.192117447,0.056497654,0.911960814,81.9631002,0.935821575,0.05598072,1.79745107,0.515052553,0.15430132,0.245920088,361.8460593,0,0,0,0,0,0,0,0,0,0,0,0,583.750569,0.232134729,0,382.0685875,0,0,0.241238052,0.901228949,0
OBS300509,11.08597285,90.229126,2.936006745,0.025982361,0.580915669,83.0856624,0,0.022575186,1.24811463,0.506268849,0.07817999,0.261881252,369.2124537,0,0,0,0,0,0,0,0,0,0,0.273268398,0.135281385,501.5082956,0.196078431,0,343.2222753,0,0,0.530417295,0.532931121,0
OBS300510,32.18829517,83.24295351,2.768334863,0.065912735,0.743939274,82.14707525,1.267175573,1.247916108,4.305979644,0.523784317,0.288167939,0.379977269,490.2662802,0,0,0,0,0,0.043137075,0,0,0,0,0,0,620.2290076,0.330788804,0,1266.427379,0,0,1.055979644,1.062340967,0.006361323
OBS300511,16.65738162,84.19340002,2.092063553,0.05102594,1.026385764,80.90497639,0.639832869,0.120789855,1.840111421,0.607927609,0.057938719,0.390986583,376.5244049,0,0,0,0,0,0,0,0,0,0,0,0,664.3454039,0.147632312,0,1425.811448,0,0,0.679665738,1.119777159,0.002785515
OBS300512,31.61884136,84.89825227,2.643107395,0.056236328,0.613798474,82.10202815,1.283161884,0.088869829,0.66053059,0.488365219,0.247428262,0.423514516,467.8524264,0,0,0,0,0,0,0,0,0,0,0,0,1628.316188,0.265295073,0,1187.577817,0,0,2.014076881,2.014076881,0.005414185
OBS300513,24.58953799,84.2393455,2.22577286,0.052994592,1.385917675,81.94608053,1.351279114,0.04886412,2.355861016,0.493705072,0.162275678,0.252665299,495.4270272,0,0,0,0,0,0,0,0,0,0,0,0,710.1947308,0.294005346,0,354.5646595,0,0,0.859106529,1.206567392,0
OBS300514,50.34364261,81.59068917,0.291398038,0,1.367945048,81.94332469,1.743127148,0.311622763,4.054123711,0.521422788,0.369415808,0.481920558,507.7372135,0,0,0,0,0,0,0,0,0,0,0,0,1295.103093,0.58419244,0,1382.960694,0,0,2.233676976,2.233676976,0
OBS300515,22.27636617,83.31755467,0.153571186,0,1.374848457,80.25969767,1.040375914,0.088797764,1.922728855,0.52472901,0.201183432,0.235801965,557.6507671,0,0,0,0,0,0,0,0,0,0,0,0,537.765402,0.146188653,0,345.1194763,0,0,1.026801253,1.026801253,0
OBS300516,14.91381464,78.37396037,1.21452924,0,0.997752122,81.92000647,0.420184861,0.0211425,1.310017487,0.538013455,0.095928054,0.30732283,430.2147901,0,0,0,0,0,0,0,0,0,0,0,0,481.5138646,0.132400699,0,330.8436179,0,0,1.981014239,1.981014239,0
OBS300517,24.9623494,82.94414631,0.144061276,0.004501915,0.718500882,82.24331993,0.202183735,0.909374137,1.857304217,0.431576624,0.100527108,0.364758917,374.139244,0,0,0,0.042066629,0,0,0,0,0,0,0,0,773.7198795,0.259789157,0,1187.577817,0,0,1.125753012,1.133283133,0.172251506
OBS300518,18.46061335,81.56491925,0.075188788,0.000895105,0.732093175,81.65330877,1.263680096,0.396267951,1.741130487,0.437258731,0.210463019,0.291153138,495.0746831,0,0,0,0.080111459,0,0,0,0,0,0,0,0,886.1996392,0.153337342,0,7357.244249,0,0,0.565243536,0.565243536,0.201443175
OBS300519,21.24230882,80.24271271,0.050774087,0,1.432636242,74.98626589,0.452680926,0.033431693,0.212423088,0.636489123,0.209200117,0.340493677,517.4003606,0,0,0,0.073475769,0,0,0,0,0,0,0,0,955.9038969,0.134778787,0,6401.474294,0,0,1.684734837,1.837093466,0.125988866
OBS300520,26.82916232,84.35807678,0.168967848,0.010971938,0.750022023,82.43698386,0.435204495,0.002880094,3.088431236,0.535930455,0.232446993,0.161823811,526.9704963,0,0,0,0.033193643,0,0,0,0,0,0,0,0,591.9794925,0.170171475,0,462.0783678,0,0,0.90154675,0.90154675,0.260688217
OBS300521,13.88829446,85.32023099,0.881015904,0,0.95895937,83.20267734,0.244168628,0.019774684,1.24181468,0.484951726,0.18317997,0.180187993,546.196227,0,0,0,0.004535752,0,0,0,0,0,0,0,0,428.5255724,0.10271774,0,403.4487737,0,0,0.500748984,0.500748984,0.012304729
OBS300522,20.8434319,76.32260053,2.005615724,0,1.797801713,82.7334571,0.901599612,1.065944262,2.762966554,0.681084531,0.20891905,0.455799486,356.351176,0,0,0,0,0,0,0,0,0,0,0,1.145431145,639.8448861,0.145419292,0,7632.720689,0,0,1.987396995,1.987396995,0
OBS300523,18.75,80.67793133,0.135688841,0.003822221,1.176092337,82.3061353,0.458252896,0.145659758,1.164816602,0.509879996,0.069015444,0.269108203,513.486131,0,0,0,0,0,0,0,0,0,0,0,0,508.5666023,0.120656371,0,6358.2095,0,0,0,0.082046332,0
OBS300524,34.49680047,81.08460191,0.289753626,0.011437643,0.675617524,83.16484506,2.112856312,0.291650868,3.271087842,0.568405438,0.187318208,0.367342252,368.5537137,0,0,0,0,0,0,0,0,0,0,0,0,885.6893543,0.44211751,0,291.5346841,0,0,0,0,0
OBS300525,41.42011834,78.38352656,0.463286752,0.005939574,1.311605498,83.91433402,2.512573964,0.11883479,3.412721893,0.612417118,0.290680473,0.429547422,351.3684736,0.002499688,0,0.004374453,0.015373078,0.005624297,0,0,0,0,0,0,1.145431145,882.0266272,0.443786982,0,1446.188311,0,0,0.118343195,0.421597633,0
OBS300526,44.43906604,81.84043833,0.10004436,0.010643017,1.204862188,81.59110414,0.45649207,0.086681925,2.476082908,0.563514401,0.315981256,0.312934622,380.9927094,0,0,0,0,0,0,0,0,0,0,0,0,539.5211876,0.262197213,0,1312.95708,0,0,0.033615027,0.07395306,0
OBS300527,15.33655784,83.16078986,0.07061445,0.003923025,0.814056616,82.25439762,0.322047561,0.009721611,3.453043128,0.608965526,0.146513503,0.190125387,385.998564,0,0,0,0,0,0,0,0,0,0,0,0,412.6360339,0.116888351,0,195.6642602,0,0,0.110842402,0.110842402,0
OBS300528,30.08895866,86.79958283,0.073218784,0.003660939,0.904599642,83.00841118,1.474097331,0.060994293,8.508110937,0.557266733,0.118785976,0.271830438,501.0596226,0,0,0,0,0,0.103927349,0.011690437,0,0.004676175,0,0.06297936,0.031177901,431.711146,0.256410256,0,1462.057914,0.018037518,0,0.062794349,0.068027211,0
OBS300529,5.686512339,86.45925065,0.060423317,0.001949139,0.833865333,82.84681323,0.305195309,0.079406039,1.580065424,0.744343623,0.029677085,0.201690499,406.2190911,0,0,0,0,0,0.134602242,0,0,0,0,0.273268398,0.135281385,426.5842482,0,0,379.1650077,0,0,0.074671374,0.074671374,0
OBS300530,2.305365277,85.82840825,0.040905263,0.00129858,0.839842426,83.51988587,0.100142564,0.025340433,0.280746897,0.531009678,0.014186863,0.080609605,381.2345384,0,0,0,0,0,0,0,0,0,0,0,0,693.3483653,0.2893649,0,332.6520085,0,0,0.150213846,0.151256998,0
OBS300531,3.281845372,82.22424264,0.060857406,0.001521435,0.841509359,82.83534398,0.189863564,0.401688512,0.658581554,0.544266985,0.02122342,0.084059254,535.5859706,0,0,0,0,0,0,0,0,0,0,0,0,367.965368,0.187590188,0,388.5112915,0,0,0.158561069,0.158561069,0
OBS300532,2.645722937,81.66294938,0.115036045,0.004313852,0.991402446,82.69641796,0.015291446,0.443975935,0.387925814,0.479548103,0.014383043,0.079322856,485.1260613,0,0,0,0,0,0,0,0,0,0,0,0,395.3068592,0.202166065,0,355.6468571,0,0,0.096896291,0.120363361,0.000378501
OBS300533,2.733185529,83.67975279,0.135466544,0.003187448,1.061466084,81.62277049,0.093205751,0.067792558,0.520505003,0.530194915,0.020508265,0.082259506,348.9844452,0,0,0,0,0,0,0,0,0,0,0,0,358.3916084,0.195804196,0,328.2396587,0,0,0.071985133,0.071985133,0.000749845
OBS300534,3.7434693,84.0728053,0.18813756,0.004588721,0.876284538,74.7568928,0.044864114,0.012018349,0.79154484,0.565846502,0.012510185,0.097801159,488.6488961,0,0,0,0,0,0.21558462,0,0,0,0,0,0,372.4018476,0.152424942,0,397.2813506,0,0,0,0,0
OBS300535,4.088927014,79.0718957,0.240264616,0.003246819,0.696214918,82.80581424,0.116377153,0.02474509,0.919293731,0.57923177,0.02051612,0.208491093,395.9926108,0,0,0,0,0,0.053238687,0,0,0,0,0,0,349.1755577,0.213385063,0,738.82394,0,0,0.075058975,0.075058975,0
OBS300536,8.30676288,80.06861581,0.373207013,0.00910261,0.857935547,83.13618087,0.527773116,0.114322161,1.82732002,0.46528002,0.031381104,0.327689628,364.6745385,0,0,0,0,0,0.034092159,0,0,0,0,0.273268398,0.135281385,594.7400857,0,0.014460445,306.5941051,0,0,0.15438832,0.181238463,0.005034402
OBS300537,3.856220555,79.12411026,0.146844725,0.005063611,0.729371342,83.75169916,0.125807014,0.005508436,0.532600477,0.617536688,0.019077532,0.18711409,417.4241961,0,0,0,0,0,0,0,0,0,0,0,0.021398613,480.2756012,0.194542016,0,402.7585845,0,0,0.417030187,0.419356715,0.001163264
OBS300538,2.630181744,78.79976912,0.151205773,0.007115566,1.29883849,81.86270676,0.058648152,0.003823619,0.235981213,0.505092316,0.013559322,0.087692054,375.9719786,0.027586207,0,0.008275862,0,0.019310345,0,0,0,0,0,0,0,375.9036145,0.2,0,630.6618576,0,0,0.105370635,0.122523994,0
OBS300539,2.733219449,77.71325677,0.222386698,0.006264414,0.632644213,83.02762408,0.11382859,0.145282241,0.204533144,0.446646991,0.020582476,0.085720894,687.7326566,0,0,0,0,0,0.21619723,0.010559662,0,0.05279831,0,0,0,390.070922,0.186761229,0,333.2917938,0,0,0.07791342,0.104162327,0
OBS300540,3.776216809,77.93863567,0.075782617,0.003157609,0.7968429,82.36041481,0.190604294,0.012188746,0.369302048,0.569755859,0.018631993,0.095705574,405.0576117,0.046639232,0,0,0,0.065843621,0.225383676,0,0,0,0,0.013924344,0,684.6125186,0.052160954,0,330.0030393,0.094530722,0,0.119065411,0.161909032,0
OBS300541,2.764636186,82.64862875,0.181039088,0.007649539,0.863636095,81.78147182,0.151928943,0.000355051,0.279950926,0.438330375,0.017856693,0.084515406,307.5609718,0,0,0,0,0,0.152499223,0,0,0,0,0,0,361.9425779,-0.012217471,0,337.3738175,0.083659665,0,0.068485668,0.127307715,0
OBS300542,4.359610933,81.57465896,0.260385246,0.006055471,0.759345119,82.20909855,0.043716044,0.008343757,0.491670565,0.569341,0.020268893,0.111157774,377.5438716,0.050089634,0,0.034271855,0,0.028999262,0.113521776,0,0,0,0,0,0,404.1803072,0.012591287,0,300.5908943,0.079744817,0,0.176303386,0.493529546,0
OBS300543,7.670731707,72.25878538,0.103315106,0.002348071,0.833173169,82.39899641,0.375609756,0.351735419,1.045365854,0.490831213,0.054146341,0.177471519,403.2795168,0.0425,0,0.06,0,0.0275,0.193788808,0,0,0,0,0.097345045,0.048190616,410.3530819,0,0.006661042,344.1047114,0.1,0,0.147560976,0.217073171,0
OBS300544,7.697375645,79.27910616,0.105012516,0.002333611,0.959796624,82.89585946,0.384209948,0.068012599,0.693752059,0.698480764,0.036235863,0.181935751,411.2099263,0.040927694,0,0.040927694,0,0.038199181,0,0,0,0,0,0,0,477.2727273,-0.056818182,0,280.2664534,0.106707317,0,0.507302075,0.577577687,0
OBS300545,2.941423296,84.0674525,0.096937883,0.002154175,0.751670945,81.79006653,0.150679758,0.031417588,0.232334676,0.490406163,0.016910037,0.088014542,366.7256816,0.042182969,0,0.026364355,0,0.079093066,0,0,0,0,0,0,0,500,-0.722222222,0,340.8851229,0.083554377,0,0.214837194,0.216515609,0
OBS300546,3.157149599,85.50153976,0.097676585,0.003662872,1.13723018,81.39519783,0.107550731,0.004289593,0.195139217,0.572098209,0.014818311,0.152477892,393.2557239,0.019630938,0,0.035335689,0,0.047114252,0,0,0,0,0,0,0,780.8219178,0.082191781,0,363.1450961,0.090102975,0,0.105710241,0.174138745,0
OBS300547,3.11486847,80.52173848,0.112619464,0.002925181,0.90669592,83.6778903,0.085484467,0.003211082,0.165305536,0.525220659,0.012599007,0.089500438,443.9134403,0.035198874,0,0.130235832,0,0.091517071,0.886426593,0,0,0,0,0,0,336.5900795,0.090186816,0,295.9690363,0.083649196,0,0.093569171,0.110805598,0
OBS300548,2.556590261,83.42616836,0.089305504,0.00215194,0.699788523,82.55541821,0.043023651,0.018245582,0.16406404,0.540620239,0.009349594,0.088497553,265.8528846,0.043668122,0,0.048805548,0,0.038530696,0.423011844,0,0,0,0,0,0,399.2528601,0.065374737,0,334.4269914,0.1,0,0.031423947,0.055088895,0
OBS300549,3.088803089,85.18542691,0.09247812,0.003556851,0.936693371,82.87054563,0.158875091,0.015032494,0.245278097,0.461044079,0.019826777,0.150787364,395.0450284,0.046029919,0,0.043153049,0,0.051783659,0.16840991,0,0,0,0,0.047400038,0.048693929,476.5379434,0.071845532,0,373.52403,0.085910653,0,0.04226234,0.053219242,0
OBS300550,4.599125228,80.71073283,0.14091912,0,1.044850198,85.92776372,0.154023765,0.001603711,0.158153592,0.56163972,0.05284301,0.19305579,416.7640864,0.042028579,0,0.04763239,0,0.053236201,0.152319084,0.006420546,0,0.051364366,0,0.273268398,0.135281385,773.504323,0,0.008433891,335.138641,0.080440305,0,0.015956149,0.082596535,0.001877194
OBS300551,3.328060355,76.17810896,0.135396829,0,1.725551715,81.69952871,0.296848382,0.004971651,0.393587248,0.503814862,0.020382088,0.125869509,494.2837335,0.035547656,0,0.028882471,0,0.053321484,0.497211896,0,0,0,0,0,0,1382.765531,0.380761523,0,452.1735801,0.083892617,0,0.256145047,0.314553419,0
OBS300552,2.365402995,80.20165474,0.16131112,0.017206519,4732.747136,79.07356847,0.188196878,0.130036449,0.091111819,0.531768906,0.028193692,0.086250442,483.4840597,0.042063937,0,0.03365115,0,0.05608525,0.476953908,0,0,0,0,0,0,595.1720311,-0.238623751,0,360.995876,0.104648333,0,0.082828926,0.10632367,0
OBS300553,2.283876156,83.51024937,0.21772438,0.014046734,0.984192364,82.13976239,0.165581021,0.023322925,0.119018898,0.60102585,0.023924407,0.094771528,386.4348313,0.028561736,0,0.054590738,0.066379155,0.073026568,0.188210668,0,0,0,0,0,0,490.7768088,0,0,352.3652135,0,0,0.035786088,0.035786088,0
OBS300554,5.145640624,76.07177418,2.961837677,0.286629453,7255.499567,80.15855113,0.625247138,0.013953085,0.533212693,0.798194368,0,0.383069832,77.67739091,0,0,0,0,0,0,0,0,0,0,0,0,1059.45604,0.948766603,0,414.0276081,0,0,0.096696602,0.40750711,0.00345345
OBS300555,4.842833509,68.05813866,-8.080659676,0,2.024001838,79.77279049,0.275078959,0.001314618,0.189050985,0.570930455,0.034591668,0.368820115,355.9374134,0.025104603,0,0.033472803,0,0.025104603,0.149341786,0,0,0,0,0,0.193050193,478.2198806,0,0.015356144,7632.720689,0.003045465,0.019681488,0.181982253,0.181982253,0
OBS300556,3.270453147,71.97729898,-7.866976578,0,2.241747902,79.84918031,0.280295263,0.000911698,0.592577404,0.540230656,0.019786754,0.352668762,362.5930847,0.029405112,0,0.029405112,0,0.02714318,0.149341786,0,0,0,0,0,0,325.764489,0,0.034191817,6523.354919,0.015599916,0.031358086,0.047160139,0.047160139,0
OBS300557,2.473846154,70.28407455,-17.08567244,0,2450.083071,79.85301761,0.301661538,0.001118173,0.524676923,0.044760578,0,0.383069832,77.67739091,0,0,0,0,0,0.027012426,0.01080497,0,0.006174269,0,0,0.017468469,795.1658387,0,0.004886789,414.0276081,0.039161646,0.005695774,0.043076923,0.044307692,0
OBS300558,2.278645833,81.82938538,0.069220097,0,2.369395362,79.89277394,0.16760706,0.000632691,0.167462384,0.532836457,0.021195023,0.161867455,512.8059943,0.04834511,0,0.122722202,0.004462626,0.08925251,0.043783329,0,0,0,0,0,0,524.632157,0,0.007331378,479.3792256,0.044796479,0.047711978,0.005063657,0.099826389,0.016095197
OBS300559,2.297503224,74.17838834,-4.816217518,0,3.006978578,79.51178102,0.092017348,0.000508799,0.265795335,0.559960224,0.042902356,0.111839938,440.9656357,0.040494938,0,0.038245219,0,0.029246344,0.183429686,0,0,0,0,0,0,567.2529848,0,0.017901626,958.3229976,0.043264393,0.021283804,0.043957332,0.04454343,0.01186848
